age,balance,duration,campaign,pdays,previous,day,default,housing,loan,job,marital,education,contact,month,poutcome,y
56,82,215,1,-1,0,16,0,0,0,housemaid,married,primary,unknown,may,unknown,0
28,58,136,2,-1,0,16,0,0,0,technician,married,secondary,unknown,may,unknown,0
32,916,381,2,-1,0,16,0,1,0,management,single,secondary,unknown,may,unknown,0
40,37,412,1,-1,0,16,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
32,100,376,2,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
41,124,393,2,-1,0,16,0,1,0,services,married,primary,unknown,may,unknown,0
55,19,56,3,-1,0,16,0,1,0,management,married,primary,unknown,may,unknown,0
52,420,112,4,-1,0,16,0,0,0,technician,married,secondary,unknown,may,unknown,0
58,906,155,3,-1,0,16,0,1,1,technician,divorced,secondary,unknown,may,unknown,0
29,0,703,4,-1,0,16,0,1,1,unemployed,single,tertiary,unknown,may,unknown,0
44,532,141,2,-1,0,16,0,0,0,blue-collar,divorced,unknown,unknown,may,unknown,0
53,634,475,2,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
44,0,471,2,-1,0,16,0,1,1,services,married,secondary,unknown,may,unknown,0
41,338,121,1,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
44,0,159,1,-1,0,16,0,1,1,admin.,married,secondary,unknown,may,unknown,0
38,2724,177,4,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
27,-98,344,2,-1,0,16,0,1,1,management,single,tertiary,unknown,may,unknown,0
44,73,404,1,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
45,636,287,4,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
30,132,329,1,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
47,282,433,1,-1,0,16,0,1,0,technician,married,tertiary,unknown,may,unknown,0
54,3343,216,1,-1,0,16,0,1,1,entrepreneur,married,primary,unknown,may,unknown,0
29,-166,323,2,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,0
50,363,1340,1,-1,0,16,0,1,0,admin.,divorced,secondary,unknown,may,unknown,1
32,29,132,13,-1,0,16,0,0,0,blue-collar,single,secondary,unknown,may,unknown,0
57,-524,199,4,-1,0,16,1,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
51,1194,558,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
32,422,221,2,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
27,3706,897,1,-1,0,16,0,1,0,technician,single,tertiary,unknown,may,unknown,1
41,356,80,2,-1,0,16,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
53,31,90,2,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
29,272,123,3,-1,0,16,0,1,0,self-employed,single,secondary,unknown,may,unknown,0
28,103,461,2,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
27,-308,213,16,-1,0,16,1,1,0,management,single,tertiary,unknown,may,unknown,0
49,16,193,11,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
44,1485,428,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
32,1,411,2,-1,0,16,0,1,1,entrepreneur,single,tertiary,unknown,may,unknown,0
56,4391,291,1,-1,0,16,0,1,0,retired,married,unknown,unknown,may,unknown,0
34,85,136,1,-1,0,16,0,0,0,blue-collar,single,primary,unknown,may,unknown,0
43,822,112,1,-1,0,16,0,1,0,services,married,primary,unknown,may,unknown,0
41,647,270,1,-1,0,16,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
41,223,124,1,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
47,242,214,4,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
33,64,239,3,-1,0,16,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
47,2597,323,1,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
46,770,94,1,-1,0,16,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
46,4956,74,1,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
30,122,107,1,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
41,28,51,1,-1,0,16,0,0,0,technician,single,secondary,unknown,may,unknown,0
30,1011,109,1,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
56,4166,378,1,-1,0,16,0,1,0,retired,divorced,secondary,unknown,may,unknown,0
40,6110,217,1,-1,0,16,0,1,0,technician,married,primary,unknown,may,unknown,0
47,837,136,1,-1,0,16,0,1,1,services,married,secondary,unknown,may,unknown,0
36,146,1161,3,-1,0,16,0,1,0,management,single,tertiary,unknown,may,unknown,0
60,458,103,1,-1,0,16,0,1,0,retired,married,primary,unknown,may,unknown,0
34,641,467,1,-1,0,16,0,1,1,admin.,married,secondary,unknown,may,unknown,0
44,1310,290,1,-1,0,16,0,1,0,self-employed,married,secondary,unknown,may,unknown,0
29,782,131,1,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
48,478,168,2,-1,0,16,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
55,-45,764,7,-1,0,16,0,1,0,services,married,unknown,unknown,may,unknown,0
60,36,194,3,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
29,0,16,25,-1,0,16,0,0,0,management,single,tertiary,unknown,may,unknown,0
30,136,208,5,-1,0,16,0,1,1,services,single,tertiary,unknown,may,unknown,0
35,8,148,18,-1,0,16,0,1,0,admin.,single,primary,unknown,may,unknown,0
37,934,242,3,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
42,314,269,2,-1,0,16,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
34,978,370,2,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
50,567,274,8,-1,0,16,0,1,0,management,single,tertiary,unknown,may,unknown,0
27,194,326,1,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
45,4537,337,2,-1,0,16,0,1,0,technician,single,tertiary,unknown,may,unknown,0
50,318,788,2,-1,0,16,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
43,17,353,4,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
32,715,14,15,-1,0,16,0,1,1,housemaid,divorced,secondary,unknown,may,unknown,0
55,1464,92,1,-1,0,16,0,1,0,management,single,tertiary,unknown,may,unknown,0
40,-61,698,9,-1,0,16,0,1,1,services,single,secondary,unknown,may,unknown,0
56,1297,180,1,-1,0,16,0,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
21,325,467,1,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
27,276,218,2,-1,0,16,0,0,0,technician,married,tertiary,unknown,may,unknown,0
24,770,233,1,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
25,2,304,2,-1,0,16,0,1,1,technician,single,secondary,unknown,may,unknown,0
41,208,315,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
49,495,40,5,-1,0,16,0,1,0,unemployed,divorced,secondary,unknown,may,unknown,0
44,2185,698,1,-1,0,16,0,1,0,blue-collar,married,tertiary,unknown,may,unknown,0
42,351,76,21,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
45,71,355,2,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
48,1155,557,4,-1,0,16,0,1,0,services,married,unknown,unknown,may,unknown,0
51,349,97,3,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
33,153,148,2,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
32,244,128,2,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
41,493,130,3,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
29,62,280,2,-1,0,16,0,1,1,services,married,tertiary,unknown,may,unknown,0
49,874,152,2,-1,0,16,0,1,0,technician,divorced,tertiary,unknown,may,unknown,0
49,259,283,2,-1,0,16,1,0,0,blue-collar,divorced,secondary,unknown,may,unknown,0
25,304,523,3,-1,0,16,0,0,0,admin.,single,secondary,unknown,may,unknown,0
33,371,1128,3,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
50,231,171,4,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
50,1906,174,17,-1,0,16,0,0,0,admin.,married,secondary,unknown,may,unknown,0
40,192,71,11,-1,0,16,0,1,0,management,single,secondary,unknown,may,unknown,0
32,158,84,4,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
43,-57,221,2,-1,0,16,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
24,366,234,2,-1,0,16,0,0,1,retired,single,secondary,unknown,may,unknown,0
49,327,138,2,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
36,1125,339,5,-1,0,16,0,1,1,management,married,tertiary,unknown,may,unknown,0
42,642,509,2,-1,0,16,0,1,1,admin.,married,unknown,unknown,may,unknown,0
31,-48,254,17,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
30,298,164,2,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,0
46,2207,243,3,-1,0,16,0,1,0,technician,married,tertiary,unknown,may,unknown,0
35,88,344,4,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
44,2687,131,4,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
33,307,806,4,-1,0,16,0,0,0,management,married,tertiary,unknown,may,unknown,0
42,398,251,4,-1,0,16,1,1,0,blue-collar,married,primary,unknown,may,unknown,0
39,-388,1135,2,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
41,1649,312,3,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
58,886,302,4,-1,0,16,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
40,1161,292,8,-1,0,16,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
37,281,279,2,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
45,137,187,19,-1,0,16,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
49,267,198,5,-1,0,16,0,1,0,management,married,primary,unknown,may,unknown,0
35,767,1408,2,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
28,1112,827,2,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
32,192,303,5,-1,0,16,0,1,0,technician,single,tertiary,unknown,may,unknown,0
45,1113,67,2,-1,0,16,0,1,0,self-employed,married,secondary,unknown,may,unknown,0
44,696,680,3,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,0
55,-268,160,6,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
37,197,251,3,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
28,317,21,3,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
43,329,218,2,-1,0,16,0,1,0,admin.,single,tertiary,unknown,may,unknown,0
35,510,81,6,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
30,5,476,3,-1,0,16,0,0,0,management,single,tertiary,unknown,may,unknown,0
54,4393,1297,3,-1,0,16,0,1,0,management,single,tertiary,unknown,may,unknown,1
34,488,4,2,-1,0,16,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
30,442,283,3,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
46,300,323,3,-1,0,16,0,1,0,unknown,married,unknown,unknown,may,unknown,0
52,1007,248,2,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
44,195,541,5,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
36,513,427,3,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
44,399,148,9,-1,0,16,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
44,12,408,10,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
24,77,236,2,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
56,8318,428,2,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
41,-104,32,3,-1,0,16,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
51,0,330,19,-1,0,16,0,1,0,technician,married,tertiary,unknown,may,unknown,0
53,2,851,2,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
41,0,522,5,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
26,-579,320,3,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
53,2884,165,4,-1,0,16,0,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
30,863,1193,5,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,1
27,56,730,2,-1,0,16,0,1,0,admin.,single,unknown,unknown,may,unknown,0
32,358,1144,3,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
40,0,167,2,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
55,2055,1023,4,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
35,568,469,2,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
32,0,385,7,-1,0,16,0,1,1,management,single,secondary,unknown,may,unknown,0
57,97,260,6,-1,0,16,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
32,217,169,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
55,0,409,3,-1,0,16,0,0,0,unknown,married,tertiary,unknown,may,unknown,0
43,3608,165,6,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
42,388,437,2,-1,0,16,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
27,0,89,2,-1,0,16,1,1,0,management,single,tertiary,unknown,may,unknown,0
36,279,261,6,-1,0,16,0,0,0,services,married,secondary,unknown,may,unknown,0
32,193,294,4,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
53,751,343,4,-1,0,16,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
34,305,1245,25,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
23,105,498,2,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
31,548,148,4,-1,0,16,0,1,0,management,single,tertiary,unknown,may,unknown,0
46,271,134,4,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
31,246,230,2,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
42,1932,192,32,-1,0,16,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
52,1066,65,3,-1,0,16,0,1,0,self-employed,married,secondary,unknown,may,unknown,0
38,-326,237,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
38,1465,239,2,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
60,26,196,6,-1,0,16,0,1,0,unemployed,married,primary,unknown,may,unknown,0
42,10561,243,2,-1,0,16,0,0,0,management,single,tertiary,unknown,may,unknown,0
30,68,393,2,-1,0,16,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
53,647,512,6,-1,0,16,0,1,0,technician,divorced,tertiary,unknown,may,unknown,0
35,368,218,3,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
45,-183,215,3,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
57,70,186,5,-1,0,16,0,1,1,retired,married,primary,unknown,may,unknown,0
41,141,299,4,-1,0,16,0,1,0,technician,married,primary,unknown,may,unknown,0
44,75,107,3,-1,0,16,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
56,22,103,7,-1,0,16,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
46,9,297,4,-1,0,16,0,0,0,services,married,secondary,unknown,may,unknown,0
34,695,1064,4,-1,0,16,0,1,1,blue-collar,married,primary,unknown,may,unknown,1
51,83,24,4,-1,0,16,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
27,-20,757,6,-1,0,16,0,0,0,services,single,secondary,unknown,may,unknown,0
31,532,90,7,-1,0,16,0,1,0,self-employed,single,secondary,unknown,may,unknown,0
51,0,59,5,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
25,99,102,4,-1,0,16,0,1,1,management,single,tertiary,unknown,may,unknown,0
48,54,293,7,-1,0,16,0,1,0,management,married,unknown,unknown,may,unknown,0
37,792,1187,4,-1,0,16,0,1,0,management,single,secondary,unknown,may,unknown,1
35,378,427,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
58,8014,65,3,-1,0,19,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
47,584,79,19,-1,0,19,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
58,331,145,4,-1,0,19,0,1,0,retired,married,primary,unknown,may,unknown,0
36,122,39,7,-1,0,19,0,1,0,management,married,secondary,unknown,may,unknown,0
38,660,105,2,-1,0,19,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
27,276,311,2,-1,0,19,0,1,0,admin.,single,secondary,unknown,may,unknown,0
44,-14,179,4,-1,0,19,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
47,15,62,2,-1,0,19,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
26,-326,128,3,-1,0,19,0,1,0,admin.,single,secondary,unknown,may,unknown,0
29,2099,171,2,-1,0,19,0,1,1,services,single,secondary,unknown,may,unknown,0
60,2589,134,2,-1,0,19,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
37,654,594,2,-1,0,19,0,0,0,entrepreneur,single,secondary,unknown,may,unknown,0
35,474,55,3,-1,0,19,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
44,294,66,2,-1,0,19,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
50,-6,92,2,-1,0,19,0,1,0,management,divorced,primary,unknown,may,unknown,0
41,865,19,5,-1,0,19,0,0,1,blue-collar,married,primary,unknown,may,unknown,0
26,379,501,3,-1,0,19,0,1,1,technician,divorced,secondary,unknown,may,unknown,0
43,8167,114,2,-1,0,19,0,1,0,management,married,primary,unknown,may,unknown,0
46,357,221,2,-1,0,19,0,1,1,management,married,primary,unknown,may,unknown,0
54,2431,221,4,-1,0,19,0,1,0,services,married,secondary,unknown,may,unknown,0
46,1497,374,6,-1,0,19,0,1,0,blue-collar,married,tertiary,unknown,may,unknown,0
46,7934,123,1,-1,0,19,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
55,1261,166,1,-1,0,19,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
45,1124,37,1,-1,0,19,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
58,196,35,1,-1,0,19,0,1,0,retired,married,primary,unknown,may,unknown,0
48,-471,668,7,-1,0,19,0,1,0,unemployed,married,tertiary,unknown,may,unknown,0
38,497,88,5,-1,0,19,0,1,1,services,married,secondary,unknown,may,unknown,0
57,1920,77,2,-1,0,19,0,0,0,services,divorced,primary,unknown,may,unknown,0
54,8180,312,1,-1,0,19,0,0,0,blue-collar,divorced,primary,unknown,may,unknown,0
40,2784,181,1,-1,0,19,0,1,0,management,single,tertiary,unknown,may,unknown,0
44,556,134,3,-1,0,19,0,0,0,services,married,secondary,unknown,may,unknown,0
55,517,61,4,-1,0,19,0,1,1,technician,married,secondary,unknown,may,unknown,0
40,-154,258,1,-1,0,19,0,1,1,blue-collar,single,unknown,unknown,may,unknown,0
42,0,131,2,-1,0,19,0,0,0,management,divorced,tertiary,unknown,may,unknown,0
48,522,71,1,-1,0,19,0,1,0,technician,married,secondary,unknown,may,unknown,0
52,-342,153,1,-1,0,19,0,0,0,admin.,divorced,secondary,unknown,may,unknown,0
31,43,405,3,-1,0,19,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
60,12210,256,1,-1,0,19,0,1,0,admin.,married,secondary,unknown,may,unknown,0
51,8806,131,1,-1,0,19,0,1,0,services,married,primary,unknown,may,unknown,0
50,2402,219,1,-1,0,19,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
44,-848,468,1,-1,0,19,1,1,0,entrepreneur,married,secondary,unknown,may,unknown,0
33,0,326,2,-1,0,19,0,0,0,admin.,married,secondary,unknown,may,unknown,0
43,674,412,1,-1,0,19,0,1,1,technician,married,secondary,unknown,may,unknown,0
46,778,579,1,-1,0,19,0,1,0,services,divorced,secondary,unknown,may,unknown,0
43,384,277,3,-1,0,19,0,1,1,services,married,secondary,unknown,may,unknown,0
50,256,316,2,-1,0,19,0,1,0,services,divorced,secondary,unknown,may,unknown,0
41,1020,882,1,-1,0,19,0,1,0,admin.,single,secondary,unknown,may,unknown,1
50,1463,380,1,-1,0,19,0,1,0,services,married,secondary,unknown,may,unknown,0
50,761,169,1,-1,0,19,0,1,0,services,divorced,secondary,unknown,may,unknown,0
40,1380,127,1,-1,0,19,0,1,0,admin.,married,secondary,unknown,may,unknown,0
30,71,122,6,-1,0,19,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
44,-1249,83,4,-1,0,19,1,1,1,admin.,married,secondary,unknown,may,unknown,0
51,4089,318,1,-1,0,19,0,1,0,technician,single,secondary,unknown,may,unknown,0
40,3736,29,3,-1,0,19,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
38,2407,218,1,-1,0,19,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
52,1781,144,2,-1,0,19,0,1,0,technician,married,secondary,unknown,may,unknown,0
49,4667,130,2,-1,0,19,0,1,0,technician,married,secondary,unknown,may,unknown,0
44,2,429,1,-1,0,19,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
39,259,27,1,-1,0,19,0,1,0,admin.,married,tertiary,unknown,may,unknown,0
43,445,546,2,-1,0,19,0,1,0,admin.,single,secondary,unknown,may,unknown,0
32,132,343,2,-1,0,19,0,1,1,services,married,secondary,unknown,may,unknown,0
55,2,95,1,-1,0,19,0,1,0,management,divorced,unknown,unknown,may,unknown,0
55,283,156,1,-1,0,19,0,1,0,services,married,secondary,unknown,may,unknown,0
42,830,112,1,-1,0,19,0,1,0,management,divorced,secondary,unknown,may,unknown,0
26,75,351,1,-1,0,19,0,1,1,technician,single,tertiary,unknown,may,unknown,0
54,158,198,1,-1,0,19,0,1,0,services,married,secondary,unknown,may,unknown,0
34,46,165,1,-1,0,19,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
46,4301,134,2,-1,0,19,0,1,1,management,married,tertiary,unknown,may,unknown,0
25,815,268,6,-1,0,19,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
49,128,298,1,-1,0,19,0,1,0,management,married,tertiary,unknown,may,unknown,0
